"Current (A) Run #26","Voltage (V) Run #26","Electron current (pA) Run #26"
-2.550E-12,79.067,2.550
-2.554E-12,79.086,2.554
-2.561E-12,79.110,2.561
-2.566E-12,79.127,2.566
-2.573E-12,79.160,2.573
-2.579E-12,79.196,2.579
-2.584E-12,79.209,2.584
-2.589E-12,79.217,2.589
-2.593E-12,79.233,2.593
-2.595E-12,79.263,2.595
-2.589E-12,79.289,2.589
-2.594E-12,79.309,2.594
-2.589E-12,79.323,2.589
-2.586E-12,79.360,2.586
-2.580E-12,79.388,2.580
-2.586E-12,79.412,2.586
-2.585E-12,79.433,2.585
-2.587E-12,79.463,2.587
-2.595E-12,79.481,2.595
-2.598E-12,79.499,2.598
-2.603E-12,79.518,2.603
-2.612E-12,79.534,2.612
-2.625E-12,79.558,2.625
-2.626E-12,79.572,2.626
-2.635E-12,79.604,2.635
-2.641E-12,79.622,2.641
-2.642E-12,79.637,2.642
-2.647E-12,79.667,2.647
-2.653E-12,79.702,2.653
-2.656E-12,79.724,2.656
-2.659E-12,79.754,2.659
-2.668E-12,79.769,2.668
-2.666E-12,79.788,2.666
-2.668E-12,79.803,2.668
-2.670E-12,79.814,2.670
-2.666E-12,79.821,2.666
-2.663E-12,79.838,2.663
-2.669E-12,79.870,2.669
-2.669E-12,79.955,2.669
-2.671E-12,80.064,2.671
-2.674E-12,80.134,2.674
-2.672E-12,80.161,2.672
-2.672E-12,80.172,2.672
-2.669E-12,80.179,2.669
-2.666E-12,80.184,2.666
-2.665E-12,80.183,2.665
-2.667E-12,80.184,2.667
-2.671E-12,80.194,2.671
-2.668E-12,80.233,2.668
-2.667E-12,80.296,2.667
-2.662E-12,80.341,2.662
-2.658E-12,80.405,2.658
-2.656E-12,80.460,2.656
-2.655E-12,80.492,2.655
-2.649E-12,80.510,2.649
-2.643E-12,80.533,2.643
-2.643E-12,80.570,2.643
-2.640E-12,80.612,2.640
-2.637E-12,80.652,2.637
-2.633E-12,80.736,2.633
-2.627E-12,80.786,2.627
-2.626E-12,80.829,2.626
-2.613E-12,80.852,2.613
-2.603E-12,80.885,2.603
-2.599E-12,80.916,2.599
-2.590E-12,80.939,2.590
-2.585E-12,80.966,2.585
-2.574E-12,81.000,2.574
-2.570E-12,81.046,2.570
-2.562E-12,81.077,2.562
-2.560E-12,81.113,2.560
-2.553E-12,81.150,2.553
-2.541E-12,81.206,2.541
-2.532E-12,81.249,2.532
-2.525E-12,81.269,2.525
-2.518E-12,81.289,2.518
-2.509E-12,81.296,2.509
-2.504E-12,81.300,2.504
-2.496E-12,81.300,2.496
-2.496E-12,81.300,2.496
-2.492E-12,81.301,2.492
-2.491E-12,81.294,2.491
-2.489E-12,81.296,2.489
-2.491E-12,81.300,2.491
-2.488E-12,81.299,2.488
-2.490E-12,81.299,2.490
-2.493E-12,81.309,2.493
-2.486E-12,81.299,2.486
-2.488E-12,81.298,2.488
-2.486E-12,81.298,2.486
-2.488E-12,81.300,2.488
-2.485E-12,81.297,2.485
-2.490E-12,81.298,2.490
-2.491E-12,81.298,2.491
-2.494E-12,81.298,2.494
-2.496E-12,81.304,2.496
-2.502E-12,81.298,2.502
-2.497E-12,81.297,2.497
-2.493E-12,81.303,2.493
-2.497E-12,81.295,2.497
-2.496E-12,81.296,2.496
-2.501E-12,81.296,2.501
-2.501E-12,81.296,2.501
-2.499E-12,81.294,2.499
-2.497E-12,81.295,2.497
