"Date and Time Run #23","Time (s) Run #23","Current (A) Run #23","Voltage (V) Run #23","Electron current (pA) Run #23"
02/02/2026 04:39:12 pm,38.700,-9.613E-12,29.484,9.613
02/02/2026 04:39:12 pm,38.800,-9.655E-12,29.584,9.655
02/02/2026 04:39:12 pm,38.900,-9.716E-12,29.663,9.716
02/02/2026 04:39:13 pm,39.000,-9.807E-12,29.687,9.807
02/02/2026 04:39:13 pm,39.100,-9.904E-12,29.704,9.904
02/02/2026 04:39:13 pm,39.200,-1.001E-11,29.836,10.005
02/02/2026 04:39:13 pm,39.300,-1.012E-11,29.936,10.118
02/02/2026 04:39:13 pm,39.400,-1.026E-11,29.972,10.258
02/02/2026 04:39:13 pm,39.500,-1.041E-11,30.016,10.410
02/02/2026 04:39:13 pm,39.600,-1.055E-11,30.127,10.550
02/02/2026 04:39:13 pm,39.700,-1.071E-11,30.202,10.705
02/02/2026 04:39:13 pm,39.800,-1.087E-11,30.226,10.868
02/02/2026 04:39:13 pm,39.900,-1.102E-11,30.262,11.021
02/02/2026 04:39:14 pm,40.000,-1.116E-11,30.372,11.162
02/02/2026 04:39:14 pm,40.100,-1.132E-11,30.434,11.317
02/02/2026 04:39:14 pm,40.200,-1.148E-11,30.462,11.478
02/02/2026 04:39:14 pm,40.300,-1.163E-11,30.507,11.627
02/02/2026 04:39:14 pm,40.400,-1.176E-11,30.587,11.763
02/02/2026 04:39:14 pm,40.500,-1.190E-11,30.630,11.902
02/02/2026 04:39:14 pm,40.600,-1.203E-11,30.652,12.035
02/02/2026 04:39:14 pm,40.700,-1.215E-11,30.701,12.154
02/02/2026 04:39:14 pm,40.800,-1.227E-11,30.746,12.272
02/02/2026 04:39:14 pm,40.900,-1.238E-11,30.765,12.384
02/02/2026 04:39:15 pm,41.000,-1.248E-11,30.795,12.483
02/02/2026 04:39:15 pm,41.100,-1.258E-11,30.897,12.578
02/02/2026 04:39:15 pm,41.200,-1.269E-11,30.951,12.687
02/02/2026 04:39:15 pm,41.300,-1.281E-11,30.979,12.812
02/02/2026 04:39:15 pm,41.400,-1.294E-11,31.059,12.940
02/02/2026 04:39:15 pm,41.500,-1.308E-11,31.099,13.078
02/02/2026 04:39:15 pm,41.600,-1.322E-11,31.126,13.225
02/02/2026 04:39:15 pm,41.700,-1.336E-11,31.150,13.357
02/02/2026 04:39:15 pm,41.800,-1.347E-11,31.201,13.466
02/02/2026 04:39:15 pm,41.900,-1.356E-11,31.224,13.564
02/02/2026 04:39:16 pm,42.000,-1.365E-11,31.235,13.654
02/02/2026 04:39:16 pm,42.100,-1.373E-11,31.290,13.732
02/02/2026 04:39:16 pm,42.200,-1.380E-11,31.343,13.804
02/02/2026 04:39:16 pm,42.300,-1.389E-11,31.364,13.888
02/02/2026 04:39:16 pm,42.400,-1.397E-11,31.369,13.973
02/02/2026 04:39:16 pm,42.500,-1.405E-11,31.362,14.050
02/02/2026 04:39:16 pm,42.600,-1.410E-11,31.375,14.102
02/02/2026 04:39:16 pm,42.700,-1.415E-11,31.446,14.146
02/02/2026 04:39:16 pm,42.800,-1.420E-11,31.517,14.202
02/02/2026 04:39:16 pm,42.900,-1.428E-11,31.542,14.279
02/02/2026 04:39:17 pm,43.000,-1.437E-11,31.567,14.372
02/02/2026 04:39:17 pm,43.100,-1.446E-11,31.618,14.463
02/02/2026 04:39:17 pm,43.200,-1.455E-11,31.653,14.550
02/02/2026 04:39:17 pm,43.300,-1.465E-11,31.669,14.645
02/02/2026 04:39:17 pm,43.400,-1.472E-11,31.721,14.719
02/02/2026 04:39:17 pm,43.500,-1.480E-11,31.775,14.796
02/02/2026 04:39:17 pm,43.600,-1.489E-11,31.796,14.887
02/02/2026 04:39:17 pm,43.700,-1.498E-11,31.923,14.980
02/02/2026 04:39:17 pm,43.800,-1.509E-11,32.056,15.091
02/02/2026 04:39:17 pm,43.900,-1.525E-11,32.110,15.247
02/02/2026 04:39:18 pm,44.000,-1.543E-11,32.175,15.425
02/02/2026 04:39:18 pm,44.100,-1.559E-11,32.285,15.589
02/02/2026 04:39:18 pm,44.200,-1.575E-11,32.338,15.748
02/02/2026 04:39:18 pm,44.300,-1.590E-11,32.436,15.899
02/02/2026 04:39:18 pm,44.400,-1.605E-11,32.620,16.048
02/02/2026 04:39:18 pm,44.500,-1.622E-11,32.700,16.217
02/02/2026 04:39:18 pm,44.600,-1.640E-11,32.803,16.397
02/02/2026 04:39:18 pm,44.700,-1.657E-11,32.894,16.567
02/02/2026 04:39:18 pm,44.800,-1.673E-11,32.935,16.729
02/02/2026 04:39:18 pm,44.900,-1.687E-11,33.022,16.872
02/02/2026 04:39:19 pm,45.000,-1.700E-11,33.118,16.998
02/02/2026 04:39:19 pm,45.100,-1.712E-11,33.156,17.117
02/02/2026 04:39:19 pm,45.200,-1.722E-11,33.284,17.221
02/02/2026 04:39:19 pm,45.300,-1.732E-11,33.453,17.318
02/02/2026 04:39:19 pm,45.400,-1.741E-11,33.524,17.415
02/02/2026 04:39:19 pm,45.500,-1.751E-11,33.647,17.511
02/02/2026 04:39:19 pm,45.600,-1.760E-11,33.806,17.597
02/02/2026 04:39:19 pm,45.700,-1.768E-11,33.869,17.678
02/02/2026 04:39:19 pm,45.800,-1.774E-11,33.976,17.744
02/02/2026 04:39:19 pm,45.900,-1.780E-11,34.083,17.795
02/02/2026 04:39:20 pm,46.000,-1.783E-11,34.125,17.827
02/02/2026 04:39:20 pm,46.100,-1.785E-11,34.250,17.855
02/02/2026 04:39:20 pm,46.200,-1.786E-11,34.398,17.865
02/02/2026 04:39:20 pm,46.300,-1.786E-11,34.460,17.859
02/02/2026 04:39:20 pm,46.400,-1.784E-11,34.609,17.841
02/02/2026 04:39:20 pm,46.500,-1.781E-11,34.728,17.809
02/02/2026 04:39:20 pm,46.600,-1.776E-11,34.762,17.763
02/02/2026 04:39:20 pm,46.700,-1.771E-11,34.884,17.714
02/02/2026 04:39:20 pm,46.800,-1.766E-11,35.003,17.661
02/02/2026 04:39:20 pm,46.900,-1.759E-11,35.048,17.587
02/02/2026 04:39:21 pm,47.000,-1.751E-11,35.114,17.508
02/02/2026 04:39:21 pm,47.100,-1.743E-11,35.233,17.425
02/02/2026 04:39:21 pm,47.200,-1.734E-11,35.273,17.340
02/02/2026 04:39:21 pm,47.300,-1.725E-11,35.280,17.252
02/02/2026 04:39:21 pm,47.400,-1.717E-11,35.310,17.173
02/02/2026 04:39:21 pm,47.500,-1.710E-11,35.318,17.102
02/02/2026 04:39:21 pm,47.600,-1.707E-11,35.315,17.066
02/02/2026 04:39:21 pm,47.700,-1.704E-11,35.320,17.038
02/02/2026 04:39:21 pm,47.800,-1.703E-11,35.319,17.027
02/02/2026 04:39:21 pm,47.900,-1.702E-11,35.328,17.021
02/02/2026 04:39:22 pm,48.000,-1.702E-11,35.460,17.024
02/02/2026 04:39:22 pm,48.100,-1.698E-11,35.526,16.983
02/02/2026 04:39:22 pm,48.200,-1.692E-11,35.554,16.923
02/02/2026 04:39:22 pm,48.300,-1.685E-11,35.565,16.845
02/02/2026 04:39:22 pm,48.400,-1.679E-11,35.569,16.785
02/02/2026 04:39:22 pm,48.500,-1.674E-11,35.571,16.741
02/02/2026 04:39:22 pm,48.600,-1.672E-11,35.569,16.722
02/02/2026 04:39:22 pm,48.700,-1.671E-11,35.571,16.714
02/02/2026 04:39:22 pm,48.800,-1.672E-11,35.576,16.717
02/02/2026 04:39:22 pm,48.900,-1.672E-11,35.598,16.723
02/02/2026 04:39:23 pm,49.000,-1.673E-11,35.610,16.726
02/02/2026 04:39:23 pm,49.100,-1.672E-11,35.632,16.718
02/02/2026 04:39:23 pm,49.200,-1.671E-11,35.641,16.710
02/02/2026 04:39:23 pm,49.300,-1.670E-11,35.646,16.704
02/02/2026 04:39:23 pm,49.400,-1.669E-11,35.654,16.689
02/02/2026 04:39:23 pm,49.500,-1.668E-11,35.666,16.683
02/02/2026 04:39:23 pm,49.600,-1.668E-11,35.812,16.680
02/02/2026 04:39:23 pm,49.700,-1.664E-11,35.966,16.637
02/02/2026 04:39:23 pm,49.800,-1.652E-11,36.013,16.523
02/02/2026 04:39:23 pm,49.900,-1.638E-11,36.034,16.384
02/02/2026 04:39:24 pm,50.000,-1.625E-11,36.046,16.248
02/02/2026 04:39:24 pm,50.100,-1.614E-11,36.126,16.143
02/02/2026 04:39:24 pm,50.200,-1.605E-11,36.328,16.049
02/02/2026 04:39:24 pm,50.300,-1.590E-11,36.456,15.904
02/02/2026 04:39:24 pm,50.400,-1.571E-11,36.508,15.707
02/02/2026 04:39:24 pm,50.500,-1.549E-11,36.523,15.490
02/02/2026 04:39:24 pm,50.600,-1.530E-11,36.536,15.299
02/02/2026 04:39:24 pm,50.700,-1.516E-11,36.571,15.157
02/02/2026 04:39:24 pm,50.800,-1.505E-11,36.668,15.049
02/02/2026 04:39:24 pm,50.900,-1.495E-11,36.718,14.947
02/02/2026 04:39:25 pm,51.000,-1.484E-11,36.738,14.839
02/02/2026 04:39:25 pm,51.100,-1.472E-11,36.741,14.725
02/02/2026 04:39:25 pm,51.200,-1.464E-11,36.790,14.638
02/02/2026 04:39:25 pm,51.300,-1.456E-11,36.846,14.562
02/02/2026 04:39:25 pm,51.400,-1.448E-11,36.868,14.483
02/02/2026 04:39:25 pm,51.500,-1.440E-11,36.878,14.405
02/02/2026 04:39:25 pm,51.600,-1.434E-11,36.882,14.337
02/02/2026 04:39:25 pm,51.700,-1.429E-11,36.900,14.288
02/02/2026 04:39:25 pm,51.800,-1.426E-11,36.932,14.256
02/02/2026 04:39:25 pm,51.900,-1.422E-11,36.939,14.223
02/02/2026 04:39:26 pm,52.000,-1.419E-11,36.957,14.193
02/02/2026 04:39:26 pm,52.100,-1.417E-11,36.972,14.167
02/02/2026 04:39:26 pm,52.200,-1.413E-11,36.991,14.133
02/02/2026 04:39:26 pm,52.300,-1.410E-11,36.997,14.100
02/02/2026 04:39:26 pm,52.400,-1.408E-11,37.000,14.079
02/02/2026 04:39:26 pm,52.500,-1.406E-11,37.025,14.064
02/02/2026 04:39:26 pm,52.600,-1.405E-11,37.072,14.051
02/02/2026 04:39:26 pm,52.700,-1.402E-11,37.133,14.017
02/02/2026 04:39:26 pm,52.800,-1.396E-11,37.190,13.955
02/02/2026 04:39:26 pm,52.900,-1.387E-11,37.207,13.874
02/02/2026 04:39:27 pm,53.000,-1.379E-11,37.220,13.790
02/02/2026 04:39:27 pm,53.100,-1.372E-11,37.224,13.717
02/02/2026 04:39:27 pm,53.200,-1.367E-11,37.240,13.665
02/02/2026 04:39:27 pm,53.300,-1.363E-11,37.283,13.627
02/02/2026 04:39:27 pm,53.400,-1.359E-11,37.335,13.594
02/02/2026 04:39:27 pm,53.500,-1.354E-11,37.366,13.538
02/02/2026 04:39:27 pm,53.600,-1.347E-11,37.373,13.466
02/02/2026 04:39:27 pm,53.700,-1.340E-11,37.374,13.404
02/02/2026 04:39:27 pm,53.800,-1.335E-11,37.379,13.354
02/02/2026 04:39:27 pm,53.900,-1.332E-11,37.421,13.319
02/02/2026 04:39:28 pm,54.000,-1.329E-11,37.452,13.288
02/02/2026 04:39:28 pm,54.100,-1.325E-11,37.465,13.246
02/02/2026 04:39:28 pm,54.200,-1.320E-11,37.479,13.199
02/02/2026 04:39:28 pm,54.300,-1.316E-11,37.470,13.157
02/02/2026 04:39:28 pm,54.400,-1.313E-11,37.489,13.133
02/02/2026 04:39:28 pm,54.500,-1.312E-11,37.535,13.118
02/02/2026 04:39:28 pm,54.600,-1.309E-11,37.558,13.088
02/02/2026 04:39:28 pm,54.700,-1.304E-11,37.613,13.042
02/02/2026 04:39:28 pm,54.800,-1.299E-11,37.652,12.988
02/02/2026 04:39:28 pm,54.900,-1.292E-11,37.663,12.916
02/02/2026 04:39:29 pm,55.000,-1.285E-11,37.672,12.845
02/02/2026 04:39:29 pm,55.100,-1.280E-11,37.672,12.797
02/02/2026 04:39:29 pm,55.200,-1.276E-11,37.696,12.764
02/02/2026 04:39:29 pm,55.300,-1.274E-11,37.756,12.738
02/02/2026 04:39:29 pm,55.400,-1.269E-11,37.869,12.690
02/02/2026 04:39:29 pm,55.500,-1.261E-11,37.927,12.610
02/02/2026 04:39:29 pm,55.600,-1.250E-11,37.949,12.496
02/02/2026 04:39:29 pm,55.700,-1.238E-11,37.957,12.376
02/02/2026 04:39:29 pm,55.800,-1.229E-11,37.959,12.287
02/02/2026 04:39:29 pm,55.900,-1.222E-11,37.959,12.224
02/02/2026 04:39:30 pm,56.000,-1.219E-11,37.961,12.190
02/02/2026 04:39:30 pm,56.100,-1.218E-11,37.973,12.175
02/02/2026 04:39:30 pm,56.200,-1.217E-11,38.025,12.172
02/02/2026 04:39:30 pm,56.300,-1.215E-11,38.058,12.146
02/02/2026 04:39:30 pm,56.400,-1.211E-11,38.065,12.111
02/02/2026 04:39:30 pm,56.500,-1.206E-11,38.074,12.063
02/02/2026 04:39:30 pm,56.600,-1.203E-11,38.075,12.035
02/02/2026 04:39:30 pm,56.700,-1.201E-11,38.076,12.014
02/02/2026 04:39:30 pm,56.800,-1.200E-11,38.076,12.004
02/02/2026 04:39:30 pm,56.900,-1.201E-11,38.074,12.005
02/02/2026 04:39:31 pm,57.000,-1.202E-11,38.091,12.017
02/02/2026 04:39:31 pm,57.100,-1.202E-11,38.119,12.025
02/02/2026 04:39:31 pm,57.200,-1.201E-11,38.230,12.014
02/02/2026 04:39:31 pm,57.300,-1.197E-11,38.312,11.974
02/02/2026 04:39:31 pm,57.400,-1.189E-11,38.337,11.890
02/02/2026 04:39:31 pm,57.500,-1.180E-11,38.345,11.798
02/02/2026 04:39:31 pm,57.600,-1.172E-11,38.351,11.719
02/02/2026 04:39:31 pm,57.700,-1.166E-11,38.352,11.660
02/02/2026 04:39:31 pm,57.800,-1.163E-11,38.354,11.627
02/02/2026 04:39:31 pm,57.900,-1.162E-11,38.377,11.619
02/02/2026 04:39:32 pm,58.000,-1.161E-11,38.423,11.606
02/02/2026 04:39:32 pm,58.100,-1.159E-11,38.472,11.589
02/02/2026 04:39:32 pm,58.200,-1.155E-11,38.530,11.550
02/02/2026 04:39:32 pm,58.300,-1.150E-11,38.553,11.503
02/02/2026 04:39:32 pm,58.400,-1.145E-11,38.563,11.448
02/02/2026 04:39:32 pm,58.500,-1.140E-11,38.572,11.401
02/02/2026 04:39:32 pm,58.600,-1.137E-11,38.574,11.368
02/02/2026 04:39:32 pm,58.700,-1.135E-11,38.637,11.353
02/02/2026 04:39:32 pm,58.800,-1.134E-11,38.702,11.336
02/02/2026 04:39:32 pm,58.900,-1.131E-11,38.724,11.305
02/02/2026 04:39:33 pm,59.000,-1.127E-11,38.742,11.266
02/02/2026 04:39:33 pm,59.100,-1.124E-11,38.740,11.236
02/02/2026 04:39:33 pm,59.200,-1.121E-11,38.740,11.214
02/02/2026 04:39:33 pm,59.300,-1.120E-11,38.749,11.202
02/02/2026 04:39:33 pm,59.400,-1.120E-11,38.774,11.198
02/02/2026 04:39:33 pm,59.500,-1.120E-11,38.802,11.201
02/02/2026 04:39:33 pm,59.600,-1.120E-11,38.836,11.199
02/02/2026 04:39:33 pm,59.700,-1.119E-11,38.933,11.192
02/02/2026 04:39:33 pm,59.800,-1.118E-11,38.986,11.175
02/02/2026 04:39:33 pm,59.900,-1.115E-11,39.001,11.154
02/02/2026 04:39:34 pm,60.000,-1.113E-11,39.015,11.132
02/02/2026 04:39:34 pm,60.100,-1.112E-11,39.016,11.120
02/02/2026 04:39:34 pm,60.200,-1.111E-11,39.017,11.114
02/02/2026 04:39:34 pm,60.300,-1.112E-11,39.018,11.122
02/02/2026 04:39:34 pm,60.400,-1.114E-11,39.046,11.136
02/02/2026 04:39:34 pm,60.500,-1.115E-11,39.088,11.147
02/02/2026 04:39:34 pm,60.600,-1.116E-11,39.103,11.165
02/02/2026 04:39:34 pm,60.700,-1.117E-11,39.109,11.172
02/02/2026 04:39:34 pm,60.800,-1.118E-11,39.111,11.184
02/02/2026 04:39:34 pm,60.900,-1.120E-11,39.113,11.197
02/02/2026 04:39:35 pm,61.000,-1.121E-11,39.113,11.215
02/02/2026 04:39:35 pm,61.100,-1.123E-11,39.110,11.234
02/02/2026 04:39:35 pm,61.200,-1.125E-11,39.116,11.251
02/02/2026 04:39:35 pm,61.300,-1.127E-11,39.148,11.269
02/02/2026 04:39:35 pm,61.400,-1.129E-11,39.211,11.287
02/02/2026 04:39:35 pm,61.500,-1.131E-11,39.256,11.308
02/02/2026 04:39:35 pm,61.600,-1.133E-11,39.272,11.330
02/02/2026 04:39:35 pm,61.700,-1.135E-11,39.277,11.354
02/02/2026 04:39:35 pm,61.800,-1.138E-11,39.282,11.380
02/02/2026 04:39:35 pm,61.900,-1.141E-11,39.280,11.411
02/02/2026 04:39:36 pm,62.000,-1.143E-11,39.283,11.427
02/02/2026 04:39:36 pm,62.100,-1.145E-11,39.316,11.449
02/02/2026 04:39:36 pm,62.200,-1.147E-11,39.372,11.475
02/02/2026 04:39:36 pm,62.300,-1.151E-11,39.420,11.507
02/02/2026 04:39:36 pm,62.400,-1.154E-11,39.441,11.544
02/02/2026 04:39:36 pm,62.500,-1.159E-11,39.449,11.585
02/02/2026 04:39:36 pm,62.600,-1.163E-11,39.447,11.630
02/02/2026 04:39:36 pm,62.700,-1.166E-11,39.451,11.664
02/02/2026 04:39:36 pm,62.800,-1.169E-11,39.462,11.694
02/02/2026 04:39:36 pm,62.900,-1.173E-11,39.501,11.727
02/02/2026 04:39:37 pm,63.000,-1.176E-11,39.533,11.760
02/02/2026 04:39:37 pm,63.100,-1.180E-11,39.552,11.798
02/02/2026 04:39:37 pm,63.200,-1.184E-11,39.571,11.844
02/02/2026 04:39:37 pm,63.300,-1.189E-11,39.583,11.892
02/02/2026 04:39:37 pm,63.400,-1.193E-11,39.583,11.932
02/02/2026 04:39:37 pm,63.500,-1.198E-11,39.585,11.976
02/02/2026 04:39:37 pm,63.600,-1.201E-11,39.597,12.008
02/02/2026 04:39:37 pm,63.700,-1.204E-11,39.657,12.042
02/02/2026 04:39:37 pm,63.800,-1.209E-11,39.717,12.088
02/02/2026 04:39:37 pm,63.900,-1.216E-11,39.738,12.163
02/02/2026 04:39:38 pm,64.000,-1.224E-11,39.749,12.244
02/02/2026 04:39:38 pm,64.100,-1.232E-11,39.759,12.320
02/02/2026 04:39:38 pm,64.200,-1.239E-11,39.755,12.386
02/02/2026 04:39:38 pm,64.300,-1.243E-11,39.799,12.434
02/02/2026 04:39:38 pm,64.400,-1.249E-11,39.867,12.493
02/02/2026 04:39:38 pm,64.500,-1.257E-11,39.885,12.572
02/02/2026 04:39:38 pm,64.600,-1.266E-11,39.897,12.661
02/02/2026 04:39:38 pm,64.700,-1.276E-11,39.911,12.758
02/02/2026 04:39:38 pm,64.800,-1.284E-11,39.908,12.836
02/02/2026 04:39:38 pm,64.900,-1.290E-11,39.919,12.904
02/02/2026 04:39:39 pm,65.000,-1.296E-11,39.978,12.958
02/02/2026 04:39:39 pm,65.100,-1.303E-11,40.035,13.029
02/02/2026 04:39:39 pm,65.200,-1.313E-11,40.104,13.133
02/02/2026 04:39:39 pm,65.300,-1.329E-11,40.150,13.287
02/02/2026 04:39:39 pm,65.400,-1.346E-11,40.165,13.465
02/02/2026 04:39:39 pm,65.500,-1.363E-11,40.177,13.629
02/02/2026 04:39:39 pm,65.600,-1.377E-11,40.237,13.767
02/02/2026 04:39:39 pm,65.700,-1.391E-11,40.372,13.905
02/02/2026 04:39:39 pm,65.800,-1.413E-11,40.498,14.127
02/02/2026 04:39:39 pm,65.900,-1.443E-11,40.545,14.433
02/02/2026 04:39:40 pm,66.000,-1.477E-11,40.565,14.769
02/02/2026 04:39:40 pm,66.100,-1.508E-11,40.605,15.084
02/02/2026 04:39:40 pm,66.200,-1.538E-11,40.768,15.378
02/02/2026 04:39:40 pm,66.300,-1.572E-11,40.862,15.718
02/02/2026 04:39:40 pm,66.400,-1.612E-11,40.904,16.119
02/02/2026 04:39:40 pm,66.500,-1.654E-11,41.004,16.542
02/02/2026 04:39:40 pm,66.600,-1.698E-11,41.117,16.979
02/02/2026 04:39:40 pm,66.700,-1.748E-11,41.201,17.476
02/02/2026 04:39:40 pm,66.800,-1.798E-11,41.232,17.978
02/02/2026 04:39:40 pm,66.900,-1.844E-11,41.268,18.437
02/02/2026 04:39:41 pm,67.000,-1.884E-11,41.401,18.840
02/02/2026 04:39:41 pm,67.100,-1.929E-11,41.484,19.287
02/02/2026 04:39:41 pm,67.200,-1.975E-11,41.520,19.752
02/02/2026 04:39:41 pm,67.300,-2.019E-11,41.542,20.194
02/02/2026 04:39:41 pm,67.400,-2.058E-11,41.626,20.581
02/02/2026 04:39:41 pm,67.500,-2.096E-11,41.726,20.962
02/02/2026 04:39:41 pm,67.600,-2.139E-11,41.791,21.391
02/02/2026 04:39:41 pm,67.700,-2.183E-11,41.817,21.825
02/02/2026 04:39:41 pm,67.800,-2.223E-11,41.855,22.226
02/02/2026 04:39:41 pm,67.900,-2.257E-11,41.971,22.574
02/02/2026 04:39:42 pm,68.000,-2.296E-11,42.040,22.956
02/02/2026 04:39:42 pm,68.100,-2.338E-11,42.062,23.382
02/02/2026 04:39:42 pm,68.200,-2.378E-11,42.075,23.783
02/02/2026 04:39:42 pm,68.300,-2.410E-11,42.125,24.100
02/02/2026 04:39:42 pm,68.400,-2.437E-11,42.177,24.372
02/02/2026 04:39:42 pm,68.500,-2.463E-11,42.199,24.634
02/02/2026 04:39:42 pm,68.600,-2.489E-11,42.208,24.893
02/02/2026 04:39:42 pm,68.700,-2.511E-11,42.217,25.107
02/02/2026 04:39:42 pm,68.800,-2.527E-11,42.291,25.271
02/02/2026 04:39:42 pm,68.900,-2.545E-11,42.372,25.451
02/02/2026 04:39:43 pm,69.000,-2.570E-11,42.402,25.699
02/02/2026 04:39:43 pm,69.100,-2.597E-11,42.415,25.973
02/02/2026 04:39:43 pm,69.200,-2.623E-11,42.425,26.231
02/02/2026 04:39:43 pm,69.300,-2.642E-11,42.442,26.420
02/02/2026 04:39:43 pm,69.400,-2.658E-11,42.528,26.578
02/02/2026 04:39:43 pm,69.500,-2.677E-11,42.582,26.767
02/02/2026 04:39:43 pm,69.600,-2.701E-11,42.601,27.010
02/02/2026 04:39:43 pm,69.700,-2.726E-11,42.651,27.258
02/02/2026 04:39:43 pm,69.800,-2.750E-11,42.810,27.495
02/02/2026 04:39:43 pm,69.900,-2.783E-11,42.895,27.826
02/02/2026 04:39:44 pm,70.000,-2.824E-11,42.926,28.236
02/02/2026 04:39:44 pm,70.100,-2.864E-11,42.951,28.639
02/02/2026 04:39:44 pm,70.200,-2.901E-11,43.093,29.007
02/02/2026 04:39:44 pm,70.300,-2.936E-11,43.198,29.365
02/02/2026 04:39:44 pm,70.400,-2.975E-11,43.229,29.752
02/02/2026 04:39:44 pm,70.500,-3.013E-11,43.325,30.127
02/02/2026 04:39:44 pm,70.600,-3.049E-11,43.443,30.491
02/02/2026 04:39:44 pm,70.700,-3.088E-11,43.479,30.883
02/02/2026 04:39:44 pm,70.800,-3.124E-11,43.512,31.240
02/02/2026 04:39:44 pm,70.900,-3.152E-11,43.618,31.525
02/02/2026 04:39:45 pm,71.000,-3.180E-11,43.683,31.796
02/02/2026 04:39:45 pm,71.100,-3.205E-11,43.705,32.053
02/02/2026 04:39:45 pm,71.200,-3.227E-11,43.754,32.272
02/02/2026 04:39:45 pm,71.300,-3.247E-11,43.869,32.466
02/02/2026 04:39:45 pm,71.400,-3.268E-11,43.952,32.678
02/02/2026 04:39:45 pm,71.500,-3.291E-11,43.970,32.905
02/02/2026 04:39:45 pm,71.600,-3.311E-11,43.987,33.107
02/02/2026 04:39:45 pm,71.700,-3.326E-11,44.080,33.264
02/02/2026 04:39:45 pm,71.800,-3.340E-11,44.174,33.405
02/02/2026 04:39:45 pm,71.900,-3.355E-11,44.193,33.549
02/02/2026 04:39:46 pm,72.000,-3.368E-11,44.235,33.678
02/02/2026 04:39:46 pm,72.100,-3.380E-11,44.379,33.803
02/02/2026 04:39:46 pm,72.200,-3.392E-11,44.451,33.925
02/02/2026 04:39:46 pm,72.300,-3.406E-11,44.479,34.056
02/02/2026 04:39:46 pm,72.400,-3.417E-11,44.513,34.167
02/02/2026 04:39:46 pm,72.500,-3.425E-11,44.643,34.254
02/02/2026 04:39:46 pm,72.600,-3.434E-11,44.703,34.337
02/02/2026 04:39:46 pm,72.700,-3.441E-11,44.711,34.408
02/02/2026 04:39:46 pm,72.800,-3.447E-11,44.746,34.467
02/02/2026 04:39:46 pm,72.900,-3.451E-11,44.829,34.505
02/02/2026 04:39:47 pm,73.000,-3.453E-11,44.950,34.532
02/02/2026 04:39:47 pm,73.100,-3.456E-11,44.985,34.557
02/02/2026 04:39:47 pm,73.200,-3.456E-11,45.010,34.561
02/02/2026 04:39:47 pm,73.300,-3.456E-11,45.100,34.562
02/02/2026 04:39:47 pm,73.400,-3.455E-11,45.208,34.551
02/02/2026 04:39:47 pm,73.500,-3.452E-11,45.264,34.521
02/02/2026 04:39:47 pm,73.600,-3.448E-11,45.296,34.480
02/02/2026 04:39:47 pm,73.700,-3.443E-11,45.328,34.431
02/02/2026 04:39:47 pm,73.800,-3.438E-11,45.391,34.382
02/02/2026 04:39:47 pm,73.900,-3.433E-11,45.446,34.326
02/02/2026 04:39:48 pm,74.000,-3.427E-11,45.466,34.266
02/02/2026 04:39:48 pm,74.100,-3.420E-11,45.476,34.201
02/02/2026 04:39:48 pm,74.200,-3.415E-11,45.520,34.150
02/02/2026 04:39:48 pm,74.300,-3.410E-11,45.619,34.096
02/02/2026 04:39:48 pm,74.400,-3.402E-11,45.659,34.025
02/02/2026 04:39:48 pm,74.500,-3.394E-11,45.671,33.938
02/02/2026 04:39:48 pm,74.600,-3.384E-11,45.681,33.845
02/02/2026 04:39:48 pm,74.700,-3.377E-11,45.772,33.770
02/02/2026 04:39:48 pm,74.800,-3.368E-11,45.875,33.684
02/02/2026 04:39:48 pm,74.900,-3.356E-11,45.908,33.557
02/02/2026 04:39:49 pm,75.000,-3.342E-11,45.912,33.416
02/02/2026 04:39:49 pm,75.100,-3.328E-11,45.996,33.285
02/02/2026 04:39:49 pm,75.200,-3.315E-11,46.115,33.147
02/02/2026 04:39:49 pm,75.300,-3.297E-11,46.166,32.965
02/02/2026 04:39:49 pm,75.400,-3.275E-11,46.183,32.750
02/02/2026 04:39:49 pm,75.500,-3.254E-11,46.191,32.545
02/02/2026 04:39:49 pm,75.600,-3.239E-11,46.220,32.393
02/02/2026 04:39:49 pm,75.700,-3.227E-11,46.270,32.272
02/02/2026 04:39:49 pm,75.800,-3.216E-11,46.295,32.159
02/02/2026 04:39:49 pm,75.900,-3.204E-11,46.305,32.043
02/02/2026 04:39:50 pm,76.000,-3.195E-11,46.306,31.945
02/02/2026 04:39:50 pm,76.100,-3.187E-11,46.303,31.868
02/02/2026 04:39:50 pm,76.200,-3.182E-11,46.307,31.821
02/02/2026 04:39:50 pm,76.300,-3.178E-11,46.308,31.783
02/02/2026 04:39:50 pm,76.400,-3.177E-11,46.308,31.771
02/02/2026 04:39:50 pm,76.500,-3.177E-11,46.312,31.767
02/02/2026 04:39:50 pm,76.600,-3.177E-11,46.322,31.767
02/02/2026 04:39:50 pm,76.700,-3.176E-11,46.358,31.763
02/02/2026 04:39:50 pm,76.800,-3.174E-11,46.403,31.735
02/02/2026 04:39:50 pm,76.900,-3.168E-11,46.418,31.675
02/02/2026 04:39:51 pm,77.000,-3.159E-11,46.423,31.593
02/02/2026 04:39:51 pm,77.100,-3.152E-11,46.429,31.523
02/02/2026 04:39:51 pm,77.200,-3.148E-11,46.425,31.478
02/02/2026 04:39:51 pm,77.300,-3.144E-11,46.444,31.440
